,,,unique_id,,,,,,lang,region,sous-region,city,,,,province,country,timestamp_creation,vegetable_fruit,meat,processed_product,maple_honey,bread,dairy,wild_product,seafood,oils_and_vinegars,alcohol_free_drink,alcohol_below_18_drink,alcohol_above_18_drink,non_food_products
,,,uv0g9DnPJRjkwNIPlAUP,,,,,,fr,Montérégie,Acton,St Nazaire D Acton,,,,Quebec,Canada,2022-08-22,,TRUE,,,TRUE,,,,,,,,
,,,pbHpBXBswDXeV5gPqQTx,,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-08-24,TRUE,,,,,,,,,,,,
,,,TwBnIHi02IHDKw4oqbjE,,,,,,fr,Estrie,Brome-Missisquoi,Frelighsburg,,,,Quebec,Canada,2022-08-29,TRUE,,,,,,,,,,,,
,,,pAFKd8PoQaMHN9DPWkPO,,,,,,fr,Estrie,Brome-Missisquoi,Frelighsburg,,,,Quebec,Canada,2022-09-12,,TRUE,,,,,,,,,,,
,,,taebrvz2r2fT4y7M8lo3,,,,,,fr,Capitale-Nationale,La Côte-de-Beaupré,L'Ange-Gardien,,,,Quebec,Canada,2022-09-15,TRUE,,,,,,,,,,,,
,,,r64Ybe6FNksn59qauuTR,,,,,,fr,Saguenay--Lac-Saint-Jean,Saguenay,Chicoutimi,,,,Quebec,Canada,2022-09-26,TRUE,,,,,,,,,,,,TRUE
,,,LrjWIWNZR4WBS39LNW41,,,,,,fr,Saguenay--Lac-Saint-Jean,Lac-Saint-Jean-Est,St-Bruno,,,,Quebec,Canada,2022-09-28,TRUE,,,,,,,,,,,,
,,,HmJJX9SvoEBQwtRKBt7s,,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-10-04,TRUE,,,,,,,,,,,,
,,,6KLZaCtoLgip4ZvbQOYx,,,,,,fr,Mauricie,Maskinongé,Saint-Étienne-Des-Grès,,,,Quebec,Canada,2022-10-04,,TRUE,TRUE,,TRUE,TRUE,,,,,,,
,,,AAgyfPlf8XhyjLn14sI0,,,,,,fr,Saguenay--Lac-Saint-Jean,,Saint-André-Du-Lac-Saint-Jean,,,,Quebec,Canada,2022-10-11,TRUE,TRUE,,,,,,,,,,,
,,,fEwc1t9vBcRicTpCt2Ta,,,,,,fr,Saguenay--Lac-Saint-Jean,Lac-Saint-Jean-Est,Alma,,,,Quebec,Canada,2022-10-12,,,TRUE,,,,,,,TRUE,,,
,,,R44pO5xtDdjLPPHCJVis,,,,,,fr,Montérégie,Le Haut-Saint-Laurent,Saint Chrysostome,,,,Quebec,Canada,2022-10-18,TRUE,,,,,,,,,,,,
,,,4wYzrq4VG8xGAilPOkpv,,,,,,fr,Montérégie,La Vallée-du-Richelieu,Mont-Saint-Hilaire,,,,Quebec,Canada,2022-10-22,TRUE,,,,,,,,,,,,
,,,CDfPyLC5qvmzt9Qq0sXO,,,,,,fr,Estrie,Le Val-Saint-François,Stoke,,,,Quebec,Canada,2022-10-28,TRUE,,,,,,,,,,,,
,,,5gFxiP4yGXKyZQIL4qYn,,,,,,fr,Saguenay--Lac-Saint-Jean,Lac-Saint-Jean-Est,Alma,,,,Quebec,Canada,2022-10-31,TRUE,,,,,,,,,,,,
,,,zNnS0Ln9XcADzSEeePr4,,,,,,fr,Estrie,Memphrémagog,Hatley,,,,Quebec,Canada,2022-10-31,TRUE,,,,,,,,,,,,
,,,cxRkCitlfGZG54vbUb0q,,,,,,fr,Laurentides,Les Laurentides,Ste-Agathe-Des-Monts,,,,Quebec,Canada,2022-10-31,,,TRUE,,,,,,,,,,
,,,5f5RFyrqh8SgOrTT8ONi,,,,,,fr,Capitale-Nationale,L'Île-d'Orléans,Saint Laurent Ile D'Orléans,,,,Quebec,Canada,2022-11-09,TRUE,,,,,,,,,,,,
,,,YjmRNR1qaSn3vn9qonAI,,,,,,fr,Saguenay--Lac-Saint-Jean,Lac-Saint-Jean-Est,Alma,,,,Quebec,Canada,2022-11-09,,TRUE,TRUE,,,,,,,,,,
,,,3B1R2WeOcCppFXmaVUle,,,,,,fr,Estrie,Les Sources,Saint-Adrien,,,,Quebec,Canada,2022-11-11,TRUE,,,,,,,,,,,,
,,,fHgzftvVSLF92djUEcqn,,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2022-11-11,,,TRUE,,,,,,,,,,
,,,TbWCZX4XuvoshcRo06QV,,,,,,fr,,,St-Isidore,,,,Ontario,Canada,2022-11-16,,,,,,TRUE,,,,,,,
,,,ZofcxtsywoqGibipEJsb,,,,,,fr,Laurentides,Argenteuil,St-André-D'Argenteuil,,,,Quebec,Canada,2022-11-17,TRUE,,,,,,,,,,,,
,,,l8c9FHjP8Jh4mJnH0uQk,,,,,,fr,Lanaudière,Montcalm,St-Alexis,,,,Quebec,Canada,2022-11-17,TRUE,,,,,,,,,,,,
,,,snlqnSLLaVp5R9NrYgMg,,,,,,fr,Montérégie,Le Haut-Richelieu,Saint-Valentin,,,,Quebec,Canada,2022-11-21,TRUE,,,,,,,,,,,,
,,,PsjippljzlCvUfPIGh37,,,,,,fr,Montérégie,Le Haut-Richelieu,Noyan,,,,Quebec,Canada,2022-11-21,TRUE,,,,,,,,,,,,
,,,At2COoRM2VhB0R1T1jpc,,,,,,fr,Capitale-Nationale,La Jacques-Cartier,Stoneham,,,,Quebec,Canada,2022-11-23,TRUE,,,,,,,,,,,,
,,,Tbsw6DIQTPWRDLXoQK2E,,,,,,fr,Montérégie,Les Maskoutains,Saint-Hyacinthe,,,,Quebec,Canada,2022-11-25,TRUE,,,,,,,,,,,,
,,,NTC4IW9axqceI6Prbkee,,,,,,fr,Lanaudière,D'Autray,Lavaltrie,,,,Quebec,Canada,2022-11-25,TRUE,,,,,,,,,,,,
,,,JUen5XOS1HHTuQkNwcS9,,,,,,fr,Montérégie,Les Maskoutains,Saint-Jean-Baptiste,,,,Quebec,Canada,2022-11-25,,,,,,,,,,TRUE,,,
,,,Ob5wTIQflQL7iHZ64TKE,,,,,,fr,Centre-du-Québec,Drummond,St-Eugène-De-Grantham,,,,Quebec,Canada,2022-11-25,,,TRUE,,,,,,,,,,
,,,2v5ZPR0twaH2LVXMRfgo,,,,,,fr,Centre-du-Québec,Arthabaska,Sainte-Hélène-De-Chester,,,,Quebec,Canada,2022-11-28,TRUE,,TRUE,,,,TRUE,,,,,,
,,,0GxgGTalZZ0PJhl46e3o,,,,,,fr,Centre-du-Québec,Arthabaska,Victoriaville,,,,Quebec,Canada,2022-11-29,,,TRUE,,,,,,,,,,
,,,DNuacJj1bUkBnMVSWT3e,,,,,,fr,Chaudière-Appalaches,La Nouvelle-Beauce,St-Lambert-De-Lauzon,,,,Quebec,Canada,2022-11-30,TRUE,TRUE,TRUE,,,,,,,,,,
,,,LVAzz7rjySQ49BzWTw21,,,,,,fr,Estrie,Le Haut-Saint-François,Bury,,,,Quebec,Canada,2022-11-30,,TRUE,,,,,,,,,,,
,,,MAcq8r0evNSY8yefxlSc,,,,,,fr,Chaudière-Appalaches,Les Appalaches,Thetford Mines,,,,Quebec,Canada,2022-11-30,,,,,,TRUE,,,,,,,
,,,4hgd0jkbegJBnzwZPBJd,,,,,,fr,Estrie,Brome-Missisquoi,Saint-Ignace-De-Stanbridge,,,,Quebec,Canada,2022-12-01,,,,TRUE,,,,,,,,,
,,,x2ldmSmsrT8JGg8iFyNf,,,,,,fr,Saguenay--Lac-Saint-Jean,Saguenay,Chicoutimi,,,,Quebec,Canada,2022-12-06,TRUE,,TRUE,,TRUE,,,,,,,,
,,,Y8RYBM90AXcWUusf0RuO,,,,,,fr,Montérégie,Vaudreuil-Soulanges,Rigaud,,,,Quebec,Canada,2022-12-06,TRUE,,,,,,,,,,,,
,,,hdZFhgGLyBFJjh3xJaGr,,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2022-12-12,TRUE,,,,,,,,,,,,
,,,N2mEopamUmakdKh4aSBv,,,,,,fr,Montérégie,Beauharnois-Salaberry,Sainte-Martine,,,,Quebec,Canada,2022-12-15,TRUE,,,,,,,,,,,,
,,,O6RfmTDllZVrQj6xo7VF,,,,,,fr,Capitale-Nationale,L'Île-d'Orléans,Sainte-Famille,,,,Quebec,Canada,2022-12-17,TRUE,,TRUE,,,,,,,,,,
,,,mNf16TzZLfAzP8LjDqPf,,,,,,fr,Laurentides,Thérèse-De Blainville,Sainte-Anne-Des-Plaines,,,,Quebec,Canada,2022-12-22,TRUE,,,,,,,,,,,,
,,,gReWBWhMMO6J5We4Y1D7,,,,,,fr,Côte-Nord,,Blanc Sablon,,,,Quebec,Canada,2023-01-11,,,,,,,,TRUE,,,,,
,,,ivChHNuVne4n5Gv9rhIJ,,,,,,fr,Estrie,Brome-Missisquoi,West-Brome,,,,Quebec,Canada,2023-01-12,TRUE,,,,,,,,,TRUE,,,
,,,kkFSNSBa1Y5WMridRPhK,,,,,,fr,Montérégie,Les Jardins-de-Napierville,Hemmingford,,,,Quebec,Canada,2023-01-12,TRUE,,TRUE,,,,,,,,,,
,,,SioUpcfKnjDIylt8LA9D,,,,,,fr,Chaudière-Appalaches,Les Appalaches,Thetford Mines,,,,Quebec,Canada,2023-01-12,TRUE,TRUE,,,,,,,,,,,
,,,orvt12NrMMIVXiwkN9F1,,,,,,fr,Capitale-Nationale,Charlevoix-Est,Clermont,,,,Quebec,Canada,2023-01-12,,,TRUE,,,,,,TRUE,,,,
,,,SZuJo9Q33dVQVcbNjSlT,,,,,,fr,Gaspésie--Îles-de-la-Madeleine,Avignon,Carleton,,,,Quebec,Canada,2023-01-13,TRUE,,,,,,,,,,,,
,,,eqOTccd1vWyMasnDDL4s,,,,,,fr,Chaudière-Appalaches,Lotbinière,Ste-Croix,,,,Quebec,Canada,2023-01-13,,,,,TRUE,,,,,,,,
,,,NMOwl1QsGanKgsTuZrwX,,,,,,fr,Lanaudière,D'Autray,Saint-Didace,,,,Quebec,Canada,2023-01-13,,,,TRUE,,,,,,,,,TRUE
,,,xsXeDFkv3D52VafSbQtC,,,,,,fr,Estrie,Brome-Missisquoi,Farnham,,,,Quebec,Canada,2023-01-16,TRUE,,,,,,,,,,,,
,,,HoP33bxHmMMRu0nUKC7W,,,,,,fr,Laurentides,Mirabel,Mirabel,,,,Quebec,Canada,2023-01-16,TRUE,,,,,,,,,,,,
,,,n38xCwR5kJ7KTtMjEqif,,,,,,fr,Montérégie,Le Haut-Saint-Laurent,St-Chrysostome,,,,Quebec,Canada,2023-01-18,,TRUE,,,,,,,,,,,
,,,TevQ2oMSH9GGRPTGUdvx,,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montréal,,,,Quebec,Canada,2023-01-23,,,TRUE,,,,,,,,,,
,,,e3qI2fsday6GgnBeGz4n,,,,,,fr,Centre-du-Québec,Drummond,Wickham,,,,Quebec,Canada,2023-01-24,TRUE,,,,,,,,,,,,
,,,XNUfVSFW160OogSeDQio,,,,,,fr,Chaudière-Appalaches,Les Appalaches,East-Broughton,,,,Quebec,Canada,2023-01-24,,TRUE,TRUE,,,,,,,,,,
,,,7TGuDarJoUFbk07zaHP2,,,,,,fr,Mauricie,D'Autray,St-Didace,,,,Quebec,Canada,2023-02-02,TRUE,,,,,,TRUE,,,,,,
,,,GUfBesa5BgtqJavIOmiD,,,,,,fr,Montérégie,Les Maskoutains,Saint-Hyacinthe,,,,Quebec,Canada,2023-02-09,TRUE,,,,,,,,,,,,
,,,wC919D0d3ro35oDmWWUI,,,,,,fr,Outaouais,,Maniwaki,,,,Quebec,Canada,2023-02-09,,,,,,,,,TRUE,,,,
,,,icjDW2XemUKwfKEPXmRN,,,,,,fr,Laurentides,Deux-Montagnes,Saint-Joseph-Du-Lac,,,,Quebec,Canada,2023-02-13,,,TRUE,,,,,,,,,,
,,,CZv9QujvHrb9r9JGAX8D,,,,,,fr,Montréal,Rosemont - La Petite-Patrie,Montreal,,,,Quebec,Canada,2023-02-21,,,TRUE,,,,,,,,,,
,,,llKvS1OUrDqcXVl8jzJ9,,,,,,fr,Montérégie,Le Haut-Richelieu,Saint-Jean-Sur-Richelieu,,,,Quebec,Canada,2023-02-23,,TRUE,,,,,,,,,,,
,,,NTnm2EmZkfWGOYWGcy6y,,,,,,fr,Montérégie,Le Haut-Richelieu,Mont Saint Grégoire,,,,Quebec,Canada,2023-03-03,,,TRUE,,,,,,,,TRUE,,
,,,P4lMMC5h1MNFDSeLXy32,,,,,,fr,Estrie,Le Val-Saint-François,Val-Joli,,,,Quebec,Canada,2023-03-07,TRUE,,,,,,,,,,,,
,,,XgZpH2zmSoZzzHZjIQLv,,,,,,fr,Montérégie,Le Haut-Richelieu,Saint-Alexandre-D'Iberville,,,,Quebec,Canada,2023-03-08,TRUE,,,,,,,,,,,,
,,,KYKpWWBGf2n0c8NcmES3,,,,,,fr,Montérégie,Pierre-De Saurel,Sainte-Victoire De Sorel,,,,Quebec,Canada,2023-03-15,TRUE,,TRUE,,,,,,,,,,
,,,vdjC6jznMKlskMczUSUS,,,,,,fr,Montérégie,Les Jardins-de-Napierville,Sainte-Clotilde-De-Châteauguay,,,,Quebec,Canada,2023-03-20,TRUE,,,,,,,,,,,,
,,,bpoJsu8mGs8pwSd9f3Iy,,,,,,fr,Centre-du-Québec,Nicolet-Yamaska,Grand-Saint-Esprit,,,,Quebec,Canada,2023-03-28,TRUE,,,,,,,,,,,,
,,,bpoJsu8mGs8pwSd9f3Iy,,,,,,fr,Centre-du-Québec,Nicolet-Yamaska,Grand-Saint-Esprit,,,,Quebec,Canada,2023-03-28,TRUE,,,,,,,,,,,,
,,,bXzh8Yl93gkMxxXrfy72,,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2023-03-29,,,TRUE,TRUE,TRUE,,,,,,,,
,,,0wMU7g8N1kEAk2LjBaOg,,,,,,fr,Montérégie,La Vallée-du-Richelieu,Saint-Antoine-Sur-Richelieu,,,,Quebec,Canada,2023-03-31,TRUE,,,,,,,,,,,,
,,,5W7zAAPCPYFuUYnENVke,,,,,,en,Montérégie,Longueuil,Longueuil,,,,Quebec,Canada,2023-04-02,TRUE,,TRUE,,,,TRUE,,TRUE,,,,
,,,Lr66hTdAzQ032LTXLbTj,,,,,,fr,Gaspésie--Îles-de-la-Madeleine,,Bassin,,,,Quebec,Canada,2023-04-11,TRUE,,TRUE,,,,,,,,,,TRUE
,,,5xUZJwvC0kL1uCvPoinc,,,,,,fr,Laurentides,Argenteuil,Brownsburg-Chattam,,,,Quebec,Canada,2023-05-03,TRUE,,,,,,,,,,,,
,,,gRkfHbrW4lXZwOVSMEKg,,,,,,fr,Centre-du-Québec,Bécancour,Deschaillons-Sur-Le-Saint-Laurent,,,,Quebec,Canada,2023-05-03,TRUE,,,,,,,,,,,,
,,,I55GBvGfGgldA3uJdMEf,,,,,,fr,Montérégie,Les Jardins-de-Napierville,Saint-Bernard-De-Lacolle,,,,Quebec,Canada,2023-05-04,TRUE,,,,,,,,,,,,
,,,1hWmrECz9dy5z3v7qus1,,,,,,fr,Estrie,Coaticook,Coaticook,,,,Quebec,Canada,2023-05-09,,TRUE,,,,,,,,,,,
,,,v6CIG2uo4C0fyTOFAHsY,,,,,,fr,Montérégie,Acton,Roxton Falls,,,,Quebec,Canada,2023-05-24,,TRUE,TRUE,,,,,,,,,,
,,,HFG7Xd4AF6X4hjclto0K,,,,,,fr,Montérégie,Les Maskoutains,Saint-Louis,,,,Quebec,Canada,2023-05-28,TRUE,,,,,,,,,,,,
,,,m27XSSEoa1hEfAHQ65Ab,,,,,,fr,Saguenay--Lac-Saint-Jean,,Normandin,,,,Quebec,Canada,2023-06-01,TRUE,,,,,,,,,,,,
,,,EdMFd8C4VuiQVRH7YPvk,,,,,,fr,Montérégie,Pierre-De Saurel,Saint-Aimé-de-Richelieu,,,,Quebec,Canada,2023-06-12,TRUE,,,,,,,,,,,,
,,,8kUlNukNtPAppFYperw5,,,,,,fr,Montréal,Ahuntsic-Cartierville,Montréal,,,,Quebec,Canada,2023-06-19,TRUE,,,,,,,,,,,,
,,,VsAcEkGutBG10SNvSO99,,,,,,fr,Mauricie,Trois-Rivières,Trois-Rivières ,,,,Quebec,Canada,2023-06-19,TRUE,TRUE,TRUE,,,,TRUE,,TRUE,TRUE,,,
,,,lPUiqnnBXaxwdlOg2VSU,,,,,,fr,Montérégie,La Vallée-du-Richelieu,St-Jean-Baptiste,,,,Quebec,Canada,2023-06-24,TRUE,,,,,,,,,,,,
,,,VYRYSuGNU6nfBSLEU21P,,,,,,fr,Montérégie,Beauharnois-Salaberry,Sainte-Martine,,,,Quebec,Canada,2023-07-01,TRUE,,,,,,,,,,,,
,,,nDviAbJPC13SLogtqLFy,,,,,,fr,Montérégie,Pierre-De Saurel,Saint-David,,,,Quebec,Canada,2023-07-02,TRUE,,,,,,,,,,,,
,,,iAJndh7yPqlXOHWuFhLU,,,,,,fr,Capitale-Nationale,Charlevoix,Saint-Bernard-Sur-Mer,,,,Quebec,Canada,2023-07-06,TRUE,,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,
,,,gDJRnjcBToj75kZxT4lv,,,,,,fr,Laval,Laval,Laval,,,,Quebec,Canada,2023-07-07,TRUE,,,,,,,,,,,,
,,,L4Na7Rfoqezful3qqtiW,,,,,,fr,Chaudière-Appalaches,Bellechasse,Saint-Lazare-De-Bellechasse,,,,Quebec,Canada,2023-07-08,TRUE,,,,,,,,,,,,
,,,jm9XUWqZl1ac3fzN01oF,,,,,,fr,Capitale-Nationale,Québec,Quebec,,,,Quebec,Canada,2023-07-12,TRUE,TRUE,TRUE,,,,,,,,,,
,,,qGNCkNq7kYLF9YW9VRpy,,,,,,fr,Mauricie,Trois-Rivières,Trois-Rivières,,,,Quebec,Canada,2023-07-18,TRUE,,,,,,,,,,,,
,,,GsVPs3EVfF018ZHVR9mh,,,,,,fr,Chaudière-Appalaches,Bellechasse,Saint-Damien-De-Buckland,,,,Quebec,Canada,2023-07-18,TRUE,,,,,,,,,,,,
,,,kGXRMEpqzTUYHhjks7Vf,,,,,,fr,Centre-du-Québec,Arthabaska,Saint-Valère,,,,Quebec,Canada,2023-07-20,TRUE,,,,,,,,,,,,
,,,gTB7Jh9k0zY5yCIh2bvK,,,,,,fr,Chaudière-Appalaches,Robert-Cliche,Beauceville,,,,Quebec,Canada,2023-07-21,TRUE,,TRUE,TRUE,,,TRUE,,TRUE,TRUE,,,
,,,D1p7dVRnfLnGH6oYekFm,,,,,,fr,Chaudière-Appalaches,Les Etchemins,Lac Etchemin,,,,Quebec,Canada,2023-07-31,TRUE,,,,,,,,,,,,
,,,1Pj2THeWnCMsWVexi9vF,,,,,,fr,Chaudière-Appalaches,Bellechasse,Saint-Raphaël,,,,Quebec,Canada,2023-08-08,TRUE,,,,,,,,,,,,
,,,tYKUjCBA5wPGL2BxMDHX,,,,,,fr,Montréal,Mercier - Hochelaga-Maisonneuve,Montréal,,,,Quebec,Canada,2023-08-16,TRUE,,,,,,,,,,,,
,,,XSzO2zGlFX1Ft3r1rg6l,,,,,,fr,Capitale-Nationale,Québec,Québec,,,,Quebec,Canada,2023-08-19,TRUE,,,,,,,,,,,,
,,,2fP2A9o93GDbBaaQK3XY,,,,,,fr,Chaudière-Appalaches,Les Appalaches,Adstock,,,,Quebec,Canada,2023-08-19,TRUE,,TRUE,,,,,,,,,,
,,,V7o6xLOXoj6S8Bky51Nv,,,,,,fr,Montérégie,Le Haut-Richelieu,Mont-St-Grégoire,,,,Quebec,Canada,2023-08-22,TRUE,,,,,,,,,,,,
,,,fMIm8IsZUcryxOXQ84vZ,,,,,,fr,Estrie,Brome-Missisquoi,Frelighsburg,,,,Quebec,Canada,2023-08-24,TRUE,,,,,,,,,,,,
,,,OASMn9iKgZ0Bhb9kUhAW,,,,,,fr,Capitale-Nationale,La Jacques-Cartier,Sainte-Brigitte De Laval,,,,Quebec,Canada,2023-08-26,TRUE,,,,,,,,,,,,
,,,QkuUK0vZqoU6Bk18R7U6,,,,,,fr,Chaudière-Appalaches,Bellechasse,Saint Michel De Bellechasse ,,,,Quebec,Canada,2023-08-30,TRUE,,,,,,,,,,,,
,,,hEmEp0t3CsahMhK1o5ca,,,,,,fr,Chaudière-Appalaches,La Nouvelle-Beauce,Ste-Marie,,,,Quebec,Canada,2023-08-30,TRUE,,,,,,,,,,,,
,,,SsoslfvxEOpAwwDqucGn,,,,,,fr,Chaudière-Appalaches,Bellechasse,Saint-Nérée,,,,Quebec,Canada,2023-09-06,TRUE,,,,,,,,,,,,
,,,eaZ81QmqpT2PsqW7tCjS,,,,,,fr,Montérégie,Roussillon,Mercier,,,,Quebec,Canada,2023-09-07,TRUE,,,,,,,,,,,,
,,,UGZvSeT71juBI1qoGpjn,,,,,,fr,Chaudière-Appalaches,Bellechasse,Saint-Charles De Bellechasse,,,,Quebec,Canada,2023-09-13,TRUE,,TRUE,TRUE,,,,,,,,,
,,,uOrIxPM6DkUuPKsHyxgS,,,,,,fr,Montérégie,Les Jardins-de-Napierville,Hemmingford,,,,Quebec,Canada,2023-09-14,TRUE,,,,,,,,,,,,
,,,ArmDKMFIvlqTR2u2Kcjg,,,,,,fr,Montréal,Ahuntsic-Cartierville,Montréal,,,,Quebec,Canada,2023-09-15,,,,,,,,,TRUE,,,,
,,,AuBs08odKjmxCUryVWmq,,,,,,fr,Montérégie,Vaudreuil-Soulanges,Coteau Du Lac,,,,Quebec,Canada,2023-09-19,TRUE,,,,,,,,,,,,
,,,mCKuyiXCU4pxAzXeTLqY,,,,,,fr,Montérégie,Roussillon,Saint-Constant,,,,Quebec,Canada,2023-09-19,TRUE,,TRUE,TRUE,TRUE,,,,,,,,
,,,0YqogYyZYUbd5M4JMbzL,,,,,,fr,Chaudière-Appalaches,Bellechasse,Saint-Michel-De-Bellechasse,,,,Quebec,Canada,2023-09-20,TRUE,,,,,,,,,,,,
,,,iA8ma7Gjdh8DT0fekmTU,,,,,,fr,Bas-Saint-Laurent,Rivière-du-Loup,Saint-Arsène,,,,Quebec,Canada,2023-09-30,,,,,,,,,TRUE,,,,
,,,JUKSJr2fwNWFtZte4wJC,,,,,,en,Estrie,La Haute-Yamaska,Shefford,,,,Quebec,Canada,2023-10-04,,,,,,,,,,,TRUE,,
,,,W3nSdESoH4cVnoahtPlU,,,,,,fr,Montérégie,Les Jardins-de-Napierville,Saint-Michel,,,,Quebec,Canada,2023-10-07,TRUE,,,,,,,,,,,,
,,,fO7z0MBcn0iPfDXmYWgM,,,,,,fr,Estrie,Brome-Missisquoi,Bromont,,,,Quebec,Canada,2023-10-08,TRUE,,,,,,,,,,,,
,,,Ie1S36Ed1UyFxMic4teL,,,,,,fr,Centre-du-Québec,L'Érable,Princeville ,,,,Quebec,Canada,2023-10-09,TRUE,,,,,,,,,,,,
,,,EftWmbvkSjS4JD25HMIQ,,,,,,fr,Montréal,Ville-Marie,Montréal,,,,Quebec,Canada,2023-10-17,TRUE,,,,,,,,,,,,
,,,rF0gmIWM1wyn8Fahnkf1,,,,,,fr,Chaudière-Appalaches,Beauce-Sartigan,Saint-Côme-Linière,,,,Quebec,Canada,2023-10-23,TRUE,,,,,,,,,,,,
,,,gafuOA1cJjiiTc0AyLIU,,,,,,fr,Chaudière-Appalaches,Bellechasse,Saint-Henri,,,,Quebec,Canada,2023-10-28,TRUE,,TRUE,,,,,,,,,,
,,,kAD8Jbzkuox8OIUhBWPB,,,,,,fr,Chaudière-Appalaches,Bellechasse,St-Vallier,,,,Quebec,Canada,2023-10-30,TRUE,,,,,,,,,,,,
,,,3I2AsuXKITW1QbRuZYim,,,,,,fr,Outaouais,Papineau,St-Andre-Avellin,,,,Quebec,Canada,2023-10-30,TRUE,,TRUE,,,,,,,,,,
,,,pC86B1XUODkDLNmH6QPi,,,,,,fr,Montérégie,Roussillon,Delson,,,,Quebec,Canada,2023-11-03,,,TRUE,,,,,,,,,,
,,,rYR8A6FMEmBgqq5SImTW,,,,,,fr,Chaudière-Appalaches,Montmagny,Cap-St-Ignace,,,,Quebec,Canada,2023-11-04,TRUE,,,,,,,,,,,,
,,,oVopEtQYLruFGmX5PfXI,,,,,,fr,Lanaudière,D'Autray,St-Ignace-Loyola,,,,Quebec,Canada,2023-11-07,TRUE,,,,,,,,,,,,
,,,xGNS1Y74Ly2JvNsmnbFJ,,,,,,fr,Chaudière-Appalaches,Robert-Cliche,Beauceville,,,,Quebec,Canada,2023-11-08,TRUE,,,,,,,,,,,,
,,,4WhiBplNtQuwhON5ItGR,,,,,,fr,Chaudière-Appalaches,Les Appalaches,Saint-Pierre De Broughton,,,,Quebec,Canada,2023-11-10,TRUE,,,,,,,,,,,,
,,,LiDPdExALidvCWdtRjGk,,,,,,fr,Capitale-Nationale,Portneuf,Cap-Santé,,,,Quebec,Canada,2023-11-17,TRUE,,,,,,,,,,,,
,,,SDtlrSyADfCvIfE9cjB8,,,,,,fr,Côte-Nord,Manicouagan,Pointe-Aux-Outardes ,,,,Quebec,Canada,2023-11-23,,TRUE,TRUE,,,,,,,,,,
,,,QdGu3ezLgtroI6fOnHdu,,,,,,fr,Côte-Nord,Manicouagan,Baie-Comeau ,,,,Quebec,Canada,2023-11-23,TRUE,,TRUE,,,,,,,,,,
,,,lj35MpZM0yHcmX4J0QDS,,,,,,fr,Montréal,LaSalle,Lasalle,,,,Quebec,Canada,2023-11-24,TRUE,,TRUE,,,,,,,TRUE,,,TRUE
,,,x6pQaYQQbv94S57JOZ5W,,,,,,fr,Montérégie,Les Jardins-de-Napierville,Saint-Edouard-De-Napierville,,,,Quebec,Canada,2023-12-04,,,TRUE,,,,,,,,,,TRUE
,,,gR7vhPqsgTBZmkLTSvKk,,,,,,fr,Capitale-Nationale,Portneuf,Pont-Rouge,,,,Quebec,Canada,2023-12-04,TRUE,,,,,,,,,,,,
,,,lF90ZMow1Ia18kUXLqFD,,,,,,fr,Laurentides,Deux-Montagnes,St-Jospeh-du-Lac,,,,Quebec,Canada,2023-12-04,TRUE,,,,,,,,,,,,
,,,ICdLcRFXXhT8ufiDLbKQ,,,,,,fr,Montérégie,Roussillon,St-Constant,,,,Quebec,Canada,2023-12-07,,,,TRUE,,,,,,,,,
,,,sxNHjyOgRb9GQlNMsEQe,,,,,,fr,Centre-du-Québec,Arthabaska,Sainte-Clotilde-de-Horton,,,,Quebec,Canada,2023-12-13,TRUE,,TRUE,,,,,,,,,,
,,,YULaPuyC3wAeQYdHRSYd,,,,,,fr,Laurentides,Argenteuil,Lachute,,,,Quebec,Canada,2023-12-18,TRUE,,TRUE,,,,,,,,,,
,,,Cl84ljFgZwWxfWx5prQE,,,,,,fr,Montérégie,Roussillon,St-Isidore,,,,Quebec,Canada,2023-12-21,,,,,,,,,,,TRUE,TRUE,
,,,Dt1b7UBiABmUnxJmSEBt,,,,,,fr,Lanaudière,Matawinie,Rawdon ,,,,Quebec,Canada,2023-12-22,,TRUE,,TRUE,,,,,,,,,
,,,ouquxh8rV0nZczF6gRf4,,,,,,fr,Montérégie,Le Haut-Richelieu,Mont-Saint-Grégoire,,,,Quebec,Canada,2024-01-11,,,,,,,,,,,TRUE,,
,,,5Zo24Rl2qNe2ciUhH3Wr,,,,,,fr,Montérégie,Les Maskoutains,Saint-Hugues,,,,Quebec,Canada,2024-01-11,TRUE,,TRUE,,,,,,TRUE,,,,
,,,SdLidegtFm9LmPAfZys4,,,,,,fr,Chaudière-Appalaches,Beauce-Sartigan,Saint-Georges,,,,Quebec,Canada,2024-01-11,TRUE,,,,,,,,,,,,
,,,rl60a76L8OD6OlGh0YxA,,,,,,fr,Outaouais,Papineau,Namur,,,,Quebec,Canada,2024-01-16,TRUE,,,,,,,,,,,,
