Id,Number,Timestamp,Due date,,,Uniq items ordered,Amount excluding taxes (CAD),Amount including taxes (CAD),Status,Distribution mode,Delivery date,Delivery fees (CAD),Distance to pickup (km),Vendor organization id,,Buyer organization id,,Creator organization id,,Creator logged in
M4dOLOCA0tXR6w9z0Rmk,PO230428-4152,2024-09-04,2023-05-28,,,2,308,308,cancelledByVendor,delivery,2023-05-02,20,,OosAh6jwi62Cd5fvEZ8V,,DdCumyx81ilLByGwOoPo,,DdCumyx81ilLByGwOoPo,,TRUE
Oej2TcuTfFfx8MU62W1H,PO240708-4048,2024-09-04,2024-07-08,,,9,"45,5","45,5",cancelledByVendor,pickup,2024-07-10,,4,Lr66hTdAzQ032LTXLbTj,,TI6G0Nwjq3wbkR7T2bFa,,TI6G0Nwjq3wbkR7T2bFa,,TRUE
uzMAcdP52er9zZLJNv6D,,2024-09-04,2021-12-03,,,7,"271,35","271,35",cancelledByCustomer,delivery,2021-11-23,0,,5bfmJqpmAAHRFyEckXDP,,eYgHFFYXWX6bZ27RAxsk,,,,FALSE
xTj0OelP0jWLfLaEhg8f,PO230130-9744,2024-09-04,2023-02-13,,,1,"202,5","202,5",cancelledByVendor,pickup,2023-01-04,,18,5SbYMzADNTSypp3CHqdt,,TgnMntaXQmST6m6EYIvt,,5SbYMzADNTSypp3CHqdt,,TRUE
7mzbDveF0XikUFkQjIHV,PO230620-7568,2024-09-04,2023-07-05,,,1,280,280,cancelledByVendor,delivery,2023-06-21,,,EdMFd8C4VuiQVRH7YPvk,,WxRQhwJRfjWH7yyN0J3g,,WxRQhwJRfjWH7yyN0J3g,,TRUE
EMaV81nbWVwHi6oPqhns,240508-2536,2024-09-04,2024-05-23,,,5,"233,4","233,4",cancelledByVendor,delivery,2024-05-10,20,,OosAh6jwi62Cd5fvEZ8V,,,,,,FALSE
0nD6XKfxmP4Y8yKe6gb0,PO-000001,2024-09-04,2022-04-22,,,4,"1195,36","1195,36",cancelledByVendor,delivery,2022-04-14,0,,OosAh6jwi62Cd5fvEZ8V,,,,,,FALSE
GrKzCV9DqVOrbSev71Mk,240715-7968,2024-09-04,2024-08-14,,,1,70,70,cancelledByVendor,delivery,2024-07-19,10,,OosAh6jwi62Cd5fvEZ8V,,v63V4FQRCfrwmWBTKEWS,,OosAh6jwi62Cd5fvEZ8V,,TRUE
vjE9uBAym5Sq0BOaqCI7,PO220613-6520,2024-09-04,2022-06-28,,,1,"107,5",109,cancelledByCustomer,delivery,2022-06-17,10,,De0LQFAAw6JiFjMTbVuV,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
ISPKsRGqe5OgzL6UwD04,PO220921-3008,2024-09-04,2022-10-21,,,4,150,150,cancelledByVendor,delivery,2022-09-29,0,,WcFItrYB1u7l8TbljPxx,,LKcIpGMiK6kvzXPRnFFx,,WcFItrYB1u7l8TbljPxx,,TRUE
X4MfuYsJL2Ul6N5ph6SK,PO220916-3064,2024-09-04,2022-10-01,,,1,"1,9","1,9",cancelledByVendor,delivery,2022-09-16,0,,cMU8oxxvoIYn85Ok0nIa,,,,cMU8oxxvoIYn85Ok0nIa,,TRUE
vwfF8bt1C9oes5r30Xhj,F240722-0536,2024-09-04,2024-08-21,,,6,"111,6","111,6",cancelledByVendor,delivery,2024-07-24,,,8ZfwHCX7pPG1WOcWJjps,,y8wifilUDIxGFzk61Inf,,y8wifilUDIxGFzk61Inf,,TRUE
Q8fwWh8eBARplgRkGJLL,PO-000006,2024-09-04,2021-09-16,,,4,"67,5","67,5",cancelledByCustomer,delivery,2021-09-08,0,,b9BfyQpyz5fxTBbguFU8,,VUBkWAvqyYfQ660odGl9,,,,FALSE
lX0kBBC77350osF3A3PP,PO240528-4704,2024-09-04,2024-06-27,,,2,"8,8","8,8",cancelledByCustomer,delivery,2024-06-04,0,,Wg0Ey5tINc9Me5HiUNxF,,cSOCu1o8SBbbhflMyatx,,cSOCu1o8SBbbhflMyatx,,TRUE
KQMhEit49AWLqXmRtpPm,PO231204-6928,2024-09-04,2023-12-09,,,3,"221,25","221,25",cancelledByVendor,delivery,2023-11-11,0,,0YqogYyZYUbd5M4JMbzL,,,,0YqogYyZYUbd5M4JMbzL,,TRUE
kJt2qe0aUeEpAUofb9ok,240508-8712,2024-09-04,2024-05-23,,,7,"528,95","528,95",cancelledByVendor,delivery,2024-05-10,,,OosAh6jwi62Cd5fvEZ8V,,,,,,FALSE
kFqaWxiKv4IpFTxz9cKz,PO230725-1192,2024-09-04,2023-08-09,,,3,"121,26","121,26",cancelledByVendor,delivery,2023-07-29,20,,9v5o7nYtxHRr8wgwzc09,,enz0G1dXOsdkUgqhWJzD,,enz0G1dXOsdkUgqhWJzD,,TRUE
DJHDNOzD1VUf1Ajlgqy6,PO231218-9904,2024-09-04,2024-01-01,,,1,270,270,cancelledByVendor,pickup,2023-12-24,,18,5SbYMzADNTSypp3CHqdt,,TgnMntaXQmST6m6EYIvt,,TgnMntaXQmST6m6EYIvt,,TRUE
OS9QCMF64cYDRB1C8n75,PO240529-4728,2024-09-04,2024-06-28,,,2,630,630,cancelledByVendor,delivery,2024-06-04,0,,Wg0Ey5tINc9Me5HiUNxF,,,,Wg0Ey5tINc9Me5HiUNxF,,TRUE
Sgf0GxBTaidb7QzEOymA,PO230411-8048,2024-09-04,2023-04-26,,,2,"52,5","52,5",cancelledByVendor,delivery,2023-04-13,,,KYlrIrQiq3F7kE7OViVn,,Alfk0rtkXCazOYfEOwPT,,Alfk0rtkXCazOYfEOwPT,,TRUE
fJ2IgPRhwM7ymqZfGPLn,PO231229-0736,2024-09-04,2024-01-12,,,1,"303,5","304,4",cancelledByVendor,delivery,2024-01-11,6,,5SbYMzADNTSypp3CHqdt,,6j8JCZkcUN7Agv59Pqe3,,5SbYMzADNTSypp3CHqdt,,TRUE
BHcIvPptbVJWDkHv4I5E,F230716-2768,2024-09-04,2023-08-15,,,8,"59,5","59,5",cancelledByVendor,delivery,2023-07-19,0,,8ZfwHCX7pPG1WOcWJjps,,,,8ZfwHCX7pPG1WOcWJjps,,TRUE
8hHmR3D72GXSqmud9Ap1,PO230325-2128,2024-09-04,2023-04-09,,,8,357,357,cancelledByVendor,delivery,2023-03-30,0,,KQHvMD1fQ7jPyrC5nWsK,,wff3QDbtmySxiUgQiaR3,,wff3QDbtmySxiUgQiaR3,,TRUE
ZaEMv23DzJgRPhPi9gBu,PO240123-2984,2024-09-04,2024-02-07,,,7,561,561,cancelledByVendor,delivery,2024-01-25,0,,KQHvMD1fQ7jPyrC5nWsK,,yMtx9OCrdMIQKuei5zmB,,yMtx9OCrdMIQKuei5zmB,,TRUE
0ArfwfUFeF8qSzAybS29,PO-000001,2024-09-04,2021-12-02,,,6,"62,5","62,5",cancelledByVendor,delivery,2021-11-18,10,,2fnE1XiuRG39yBo7yB9S,,bBsu65CHFps22otQnD2s,,,,FALSE
yLUdaD217k9uw13Wb1X5,PO240713-8696,2024-09-04,2024-07-27,,,2,498,"498,9",cancelledByVendor,delivery,2024-07-16,6,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
DjUCGt5sR6au4QOXi4M1,PO230213-9360,2024-09-04,2023-02-28,,,2,101,101,cancelledByCustomer,delivery,2023-02-15,,,96WfyBWlY4LIxh97AbYd,,01vvuU5DBHzljemulhPS,,01vvuU5DBHzljemulhPS,,TRUE
dU7pN3XvKfvo2vsjslWv,PO230725-9128,2024-09-04,2023-08-09,,,4,95,95,cancelledByVendor,delivery,2023-07-26,,,96WfyBWlY4LIxh97AbYd,,Lg0C1CaopJF68qFCQjd7,,Lg0C1CaopJF68qFCQjd7,,TRUE
3HXcRqTM9jxaBxgYxnpN,PO230209-9728,2024-09-04,2023-03-11,,,9,"367,25","367,25",cancelledByVendor,delivery,2023-02-15,,,96WfyBWlY4LIxh97AbYd,,XXFYWimSEqlKQ10nKlBg,,XXFYWimSEqlKQ10nKlBg,,TRUE
WAGy1b5mWOwbAM50nEpL,PO-000035,2024-09-04,2022-01-04,,,3,123,123,cancelledByVendor,delivery,2021-12-22,15,,5bfmJqpmAAHRFyEckXDP,,,,,,FALSE
mnwdFoBNQLP9qcjRnyxk,PO230425-0672,2024-09-04,2023-05-10,,,2,"34,87","34,87",cancelledByCustomer,delivery,2023-04-29,0,,JqGLHEsc1PhtJ6VCIpyi,,,,,,FALSE
TFDlmO6w0oHlf6uYYV4h,PO230420-6856,2024-09-04,2023-05-05,,,2,"766,7","766,7",cancelledByVendor,delivery,2023-04-27,,,bpoJsu8mGs8pwSd9f3Iy,,,,,,FALSE
SCSVIeJt8EqPgTW9Lg7j,PO231020-9440,2024-09-04,2023-10-25,,,2,"466,25","466,25",cancelledByVendor,pickup,2023-10-22,,,0YqogYyZYUbd5M4JMbzL,,,,0YqogYyZYUbd5M4JMbzL,,TRUE
YG9Tvt3r7DvezFXrNYHi,240703-9144,2024-09-04,2024-08-02,,,3,"205,75","205,75",cancelledByVendor,delivery,2024-07-09,10,,OosAh6jwi62Cd5fvEZ8V,,,,OosAh6jwi62Cd5fvEZ8V,,TRUE
8hF6x9FMZT4csg3FnZts,PO220803-4712,2024-09-04,2022-08-18,,,3,"222,5","222,5",cancelledByVendor,delivery,2022-08-08,0,,Twa8hckfedqpkTHtPmAx,,,,,,FALSE
Wg0fj22qbTvek0Hxjmtm,,2024-09-04,2021-12-02,,,12,"155,5","155,5",cancelledByCustomer,delivery,2021-11-04,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
aRRFv5RVJrqBD9HHzASv,PO220731-6880,2024-09-04,2022-08-15,,,17,"139,18","140,68",cancelledByCustomer,delivery,2022-08-12,10,,De0LQFAAw6JiFjMTbVuV,,ZDiACrQIajuAaQlDwlaH,,ZDiACrQIajuAaQlDwlaH,,TRUE
ZlmXXHfBzqajWVH3kNxZ,230607-0672,2024-09-04,2023-06-14,,,4,190,190,cancelledByVendor,delivery,2023-06-09,0,,OosAh6jwi62Cd5fvEZ8V,,j2o1LdybvFM5UvDkcGP6,,j2o1LdybvFM5UvDkcGP6,,TRUE
7Qg9aIwjkdku5ppNv2gc,PO240821-6704,2024-09-04,2024-09-05,,,1,9,9,cancelledByVendor,delivery,2024-08-28,0,,mCKuyiXCU4pxAzXeTLqY,,,,mCKuyiXCU4pxAzXeTLqY,,TRUE
OSD95b8lYMDfAg5HnY0N,PO240513-0648,2024-09-04,2024-05-28,,,1,45,45,cancelledByVendor,delivery,2024-05-18,0,,EdMFd8C4VuiQVRH7YPvk,,9NjpBTaghK5cWph9I1IC,,9NjpBTaghK5cWph9I1IC,,TRUE
eNG21eha9IWNRj18KbPW,PO-000020,2024-09-04,2021-07-20,,,7,"78,5","78,5",cancelledByVendor,delivery,2021-07-07,,,96WfyBWlY4LIxh97AbYd,,,,,,FALSE
7ZSAc7QtAk3x0lrWzJJr,PO240717-0824,2024-09-04,2025-01-13,,,8,"34,75","34,75",cancelledByVendor,pickup,2024-07-19,,20,Lr66hTdAzQ032LTXLbTj,,0R9kvTWPgTIQGdwJfpia,,0R9kvTWPgTIQGdwJfpia,,TRUE
KF7BYfVzsFvrRiLm1aOH,PO-000002,2024-09-04,2022-03-11,,,3,444,"445,5",cancelledByVendor,delivery,2022-03-08,0,,YiTuoGRDj4cC9OsT0jii,,,,,,FALSE
AqKJleIHvkQaT6yntryf,PO240819-7840,2024-09-04,2024-09-03,,,1,84,84,cancelledByVendor,delivery,2024-08-23,0,,ITfsxXZtCiKCjuxnXJJb,,KLl3ePPRtUWWSJjc2c8j,,KLl3ePPRtUWWSJjc2c8j,,TRUE
UW02DzFHEw1NWhgqXGip,PO230313-7288,2024-09-04,2023-03-28,,,1,"42,5","42,5",cancelledByCustomer,delivery,2023-03-15,20,,96WfyBWlY4LIxh97AbYd,,K8CnpBgvBdcsNzKsocDp,,K8CnpBgvBdcsNzKsocDp,,TRUE
EKIPWF4sZUukCEWXOeua,PO240805-1136,2024-09-04,2024-08-19,,,4,"272,85","273,75",cancelledByVendor,delivery,2024-08-08,6,,5SbYMzADNTSypp3CHqdt,,1TFYg7O4s49uO8BXxmbv,,1TFYg7O4s49uO8BXxmbv,,TRUE
n3CldbDJhyhalPNhx9CN,240822-5472,2024-09-04,2024-10-06,,,1,"503,92","505,42",cancelledByVendor,delivery,2024-08-23,10,,OosAh6jwi62Cd5fvEZ8V,,,,OosAh6jwi62Cd5fvEZ8V,,TRUE
Wi4E18Lj3awR9tBZqyM5,PO220729-5496,2024-09-04,2022-08-28,,,5,"916,5","916,5",cancelledByVendor,delivery,2022-08-04,0,,OosAh6jwi62Cd5fvEZ8V,,4yrii8tdlmMFhSyH85dB,,4yrii8tdlmMFhSyH85dB,,TRUE
pGfv7d8ui4oF0eTAnlcx,PO230801-0768,2024-09-04,2023-08-16,,,1,400,400,cancelledByCustomer,pickup,2023-08-02,,37,D1p7dVRnfLnGH6oYekFm,,DLmLbdpvddd4OXpW9Ewv,,DLmLbdpvddd4OXpW9Ewv,,TRUE
39saf8ws99ULjXh5rSiC,PO240513-0296,2024-09-04,2024-05-28,,,1,45,45,cancelledByCustomer,delivery,2024-05-18,0,,EdMFd8C4VuiQVRH7YPvk,,y8wifilUDIxGFzk61Inf,,y8wifilUDIxGFzk61Inf,,TRUE
vslFnJzVakzK9rKu4fjR,PO-000003,2024-09-04,2021-12-08,,,7,281,281,cancelledByVendor,delivery,2021-11-11,,,2fnE1XiuRG39yBo7yB9S,,y8wifilUDIxGFzk61Inf,,,,FALSE
Bjm3JYUthzR3Xpg1RDRh,PO220902-1168,2024-09-04,2022-09-17,,,1,"57,75","57,75",cancelledByVendor,delivery,2022-09-08,0,,OosAh6jwi62Cd5fvEZ8V,,j2o1LdybvFM5UvDkcGP6,,j2o1LdybvFM5UvDkcGP6,,TRUE
BInQWMHSH1Mt5KPw9YjS,PO240730-7976,2024-09-04,2024-08-14,,,2,"85,67","85,67",cancelledByVendor,delivery,2024-08-02,0,,m7nKteNREbhWY2R2VgwM,,BfDSPbety5wFbpBRuHqC,,BfDSPbety5wFbpBRuHqC,,TRUE
n7TbC0lo55IK5utu1dvj,PO-000206,2024-09-04,2021-11-17,,,5,120,120,cancelledByCustomer,delivery,2021-10-21,10,,2fnE1XiuRG39yBo7yB9S,,bzhP3T3xLsB5H7t27eXc,,,,FALSE
8C7MKPCRWcSRoRYGreeU,PO220718-5432,2024-09-04,2022-08-17,,,5,"103,6","103,6",cancelledByVendor,delivery,2022-07-20,,,96WfyBWlY4LIxh97AbYd,,1xqK3yfuYjdPMMkmwnyn,,1xqK3yfuYjdPMMkmwnyn,,TRUE
HHxaAXolrmt7gP7vmVp3,PO230306-5672,2024-09-04,2023-03-21,,,8,"321,2","321,2",cancelledByVendor,delivery,2023-03-09,0,,KQHvMD1fQ7jPyrC5nWsK,,wff3QDbtmySxiUgQiaR3,,wff3QDbtmySxiUgQiaR3,,TRUE
2LonE6Az62E7jKVcnXBF,PO230615-3096,2024-09-04,2023-07-15,,,4,"120,5",122,cancelledByVendor,delivery,2023-06-23,10,,5b15DX79SPcNpUyi4uQ0,,ej7DzHTvjLhlzv9frJ1P,,ej7DzHTvjLhlzv9frJ1P,,TRUE
SpNJwb3fbHHToVmfXY2X,240604-9712,2024-09-04,2024-06-19,,,4,"172,5","172,5",cancelledByVendor,delivery,2024-06-07,10,,OosAh6jwi62Cd5fvEZ8V,,3N6wNZs7BBGG28z4ax1b,,3N6wNZs7BBGG28z4ax1b,,TRUE
jz9woNyTvraeUZ6nEvRr,PO230624-1768,2024-09-04,2023-07-09,,,9,"423,45","423,45",cancelledByVendor,delivery,2023-07-05,,,kL7iDLy4sjqAEwmPrj3I,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
5GNiViEQ6a7sFDNjPDg1,PO240903-4000,2024-09-04,2024-09-18,,,1,105,105,cancelledByVendor,delivery,2024-09-11,,,96WfyBWlY4LIxh97AbYd,,y8wifilUDIxGFzk61Inf,,y8wifilUDIxGFzk61Inf,,TRUE
bVvd1AXzpG18JnkHAbmU,PO240827-6744,2024-09-04,2024-09-11,,,2,82,82,cancelledByVendor,delivery,2024-09-04,,,96WfyBWlY4LIxh97AbYd,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
IQ3zlPcwK1gKBdY7VnNw,PO240910-7224,2024-09-11,2024-09-24,,,2,102,102,cancelledByVendor,pickup,2024-09-12,,15,5SbYMzADNTSypp3CHqdt,,TTij3aVJEo1crZBTESoA,,TTij3aVJEo1crZBTESoA,,TRUE
19rsusGtuy68bG5tQ3jz,F240916-4096,2024-09-16,2024-10-16,,,3,"107,5","107,5",cancelledByVendor,delivery,2024-09-18,,,8ZfwHCX7pPG1WOcWJjps,,9NjpBTaghK5cWph9I1IC,,9NjpBTaghK5cWph9I1IC,,TRUE
8ik8COzzjmlDdlMAP2Th,PO240916-6928,2024-09-16,2024-09-30,,,1,486,"486,9",cancelledByVendor,delivery,2024-09-18,6,,5SbYMzADNTSypp3CHqdt,,4DZT0CTPwqZbtbLZh6OR,,4DZT0CTPwqZbtbLZh6OR,,TRUE
6rMNR683zaMIdcf3zAC2,PO240916-9464,2024-09-16,2024-09-30,,,2,641,"641,9",cancelledByVendor,delivery,2024-09-24,6,,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
bM5Eyh6W2xCtTy6emRxD,PO240918-4128,2024-09-18,2024-10-03,,,4,66,66,cancelledByVendor,delivery,2024-09-19,0,,M1NMwWol0dexYfm4jDRw,,mN7peHVedGAS3NiiAgI8,,M1NMwWol0dexYfm4jDRw,,TRUE
Xcps7yFvZZ6LjXgmJXyl,240920-9584,2024-09-20,2024-10-05,,,5,"177,33","178,83",cancelledByVendor,delivery,2024-09-24,10,,OosAh6jwi62Cd5fvEZ8V,,3N6wNZs7BBGG28z4ax1b,,3N6wNZs7BBGG28z4ax1b,,TRUE
Xcps7yFvZZ6LjXgmJXyl,240920-9584,2024-09-27,2024-10-05,,,5,"177,33","178,83",cancelledByVendor,delivery,2024-09-24,10,,OosAh6jwi62Cd5fvEZ8V,,3N6wNZs7BBGG28z4ax1b,,3N6wNZs7BBGG28z4ax1b,,TRUE
Xcps7yFvZZ6LjXgmJXyl,240920-9584,2024-09-27,2024-10-05,,,5,"177,33","178,83",cancelledByVendor,delivery,2024-09-24,10,,OosAh6jwi62Cd5fvEZ8V,,3N6wNZs7BBGG28z4ax1b,,3N6wNZs7BBGG28z4ax1b,,TRUE
8WO5HDQwGs6HqInS8R17,PO240917-3864,2024-10-01,2024-10-02,,,2,"237,6","237,6",cancelledByCustomer,delivery,2024-09-20,,,KYlrIrQiq3F7kE7OViVn,,mJQ02JjPV5yFVvghpRSS,,mJQ02JjPV5yFVvghpRSS,,TRUE
BQ4ooNnAcQjK9ZsIkWFQ,PO241002-4624,2024-10-03,2024-10-16,,,1,"17,6","17,6",cancelledByVendor,pickup,2024-10-04,,15,5SbYMzADNTSypp3CHqdt,,TTij3aVJEo1crZBTESoA,,TTij3aVJEo1crZBTESoA,,TRUE
j065tQKaTyoOnCrZx0X4,PO240918-9896,2024-10-03,2025-03-17,,,7,44,44,cancelledByCustomer,pickup,2024-09-25,,,Lr66hTdAzQ032LTXLbTj,,,,,,FALSE
cjU0O7GOmSUjhIjgDvlk,PO241007-3688,2024-10-07,2024-10-21,,,6,"233,6","234,5",cancelledByVendor,delivery,2024-10-09,6,,5SbYMzADNTSypp3CHqdt,,yXmJJQtyMohOBxSWLjvn,,yXmJJQtyMohOBxSWLjvn,,TRUE
e7aGhu4ZHd1FRvxw0NIH,PO241007-7024,2024-10-07,2024-10-21,,,6,"233,6","234,5",cancelledByVendor,delivery,2024-10-09,6,,5SbYMzADNTSypp3CHqdt,,yXmJJQtyMohOBxSWLjvn,,yXmJJQtyMohOBxSWLjvn,,TRUE
TVx9ovKDRvSSAPVuZzjw,PO241001-6296,2024-10-08,2024-10-16,,,3,"91,8","91,8",cancelledByVendor,pickup,2024-10-04,,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
3S0664sY47L6oKJbOFKD,PO241009-8872,2024-10-09,2024-10-23,,,1,368,"369,2",cancelledByVendor,delivery,2024-10-11,8,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,6Ps1HcE0hJIXWi51Nkl3,,TRUE
dnaHr2uwRNNHBkhRCEnM,PO241014-6120,2024-10-14,2024-10-28,,,1,100,100,cancelledByCustomer,pickup,2024-10-16,,15,5SbYMzADNTSypp3CHqdt,,DmBkDRh9G0I1NVkEA4xB,,DmBkDRh9G0I1NVkEA4xB,,TRUE
rwVDExeCGOTl2DKZYQiI,PO241014-0976,2024-10-14,2024-10-28,,,4,"340,3","341,2",cancelledByVendor,delivery,2024-10-16,6,,5SbYMzADNTSypp3CHqdt,,HNtfLugZpLx8w031U1BB,,HNtfLugZpLx8w031U1BB,,TRUE
YFv6UcEEifXT36A6blzw,241023-6672,2024-10-23,2024-12-07,,,8,"216,66","216,66",cancelledByCustomer,delivery,2024-10-29,,,OosAh6jwi62Cd5fvEZ8V,,soBkEAXRHJJOdZuT4Yde,,soBkEAXRHJJOdZuT4Yde,,TRUE
auaxfRwFKfmsdT1iDe8o,PO241022-7832,2024-10-24,2024-11-06,,,7,"272,6","272,6",cancelledByVendor,delivery,2024-10-30,0,,mCKuyiXCU4pxAzXeTLqY,,lkA2M4OhSfzAelEzuU1b,,lkA2M4OhSfzAelEzuU1b,,TRUE
acPasvkq5RfGGdesGiyx,F241014-7232,2024-10-28,2024-10-29,,,7,147,147,cancelledByVendor,delivery,2024-10-16,,,8ZfwHCX7pPG1WOcWJjps,,,,,,FALSE
Fd0xplhzkZdI9Ds2QXw6,241031-9936,2024-10-31,2024-11-30,,,4,"498,59","500,09",cancelledByVendor,delivery,2024-11-06,10,,OosAh6jwi62Cd5fvEZ8V,,,,OosAh6jwi62Cd5fvEZ8V,,TRUE
h9WTh7W3PGCi4fQ9Ai3L,PO241031-7464,2024-11-03,2024-11-30,,,3,"38,35","38,35",cancelledByVendor,pickup,2024-10-31,,,5SbYMzADNTSypp3CHqdt,,,,5SbYMzADNTSypp3CHqdt,,TRUE
pXrw8WyRqjAYNJSuLUu9,PO241105-5680,2024-11-08,2025-05-04,,,6,45,45,cancelledByCustomer,pickup,2024-11-08,,1,Lr66hTdAzQ032LTXLbTj,,syO7p1XzPmq5pYXdV41i,,syO7p1XzPmq5pYXdV41i,,TRUE
kd3ynDgA5s2wiAWu9M9H,PO241110-6736,2024-11-12,2024-11-24,,,4,"369,5","370,7",cancelledByVendor,delivery,2024-11-15,8,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,6Ps1HcE0hJIXWi51Nkl3,,TRUE
LQ0nbs3CL7zlJbuaZgtR,PO241111-0136,2024-11-15,2024-11-26,,,3,56,56,cancelledByCustomer,delivery,2024-11-14,,,iyecptCf2ib79GmaepWK,,soBkEAXRHJJOdZuT4Yde,,soBkEAXRHJJOdZuT4Yde,,TRUE
JgiE18R3oSRgkYOMycuj,241126-1360,2024-11-26,2025-01-10,,,4,"313,93","313,93",cancelledByVendor,delivery,2024-12-03,,,OosAh6jwi62Cd5fvEZ8V,,ls5eh7htak5RYmY5a6n8,,ls5eh7htak5RYmY5a6n8,,TRUE
XcdRzgLxu0pwlPtw9jTc,PO241202-5928,2024-12-03,2024-12-17,,,2,166,"166,9",cancelledByVendor,delivery,2024-12-05,6,,5SbYMzADNTSypp3CHqdt,,yXmJJQtyMohOBxSWLjvn,,yXmJJQtyMohOBxSWLjvn,,TRUE
LXuVvpPiJNhBHGoKSgNY,PO241206-9168,2024-12-06,2024-12-21,,,13,"438,5","438,5",cancelledByVendor,delivery,2024-12-05,,,i9gSl2aoojNnojdVdhfn,,bj9QHu31hLelNlqWT5qB,,i9gSl2aoojNnojdVdhfn,,TRUE
6NOTVo8Fe5QEzLmYqj3d,PO241210-3464,2024-12-11,2024-12-25,,,1,"637,5","637,5",cancelledByVendor,pickup,2024-12-13,,,S0MOOv2n9Exw5mMcSKZT,,,,S0MOOv2n9Exw5mMcSKZT,,TRUE
1HMa87Qy3dPk78CGWJdw,PO241212-6808,2024-12-13,2024-12-26,,,2,68,68,cancelledByVendor,pickup,2024-12-14,,15,5SbYMzADNTSypp3CHqdt,,TTij3aVJEo1crZBTESoA,,TTij3aVJEo1crZBTESoA,,TRUE
ZhS40klPa5bfOhySpJ49,PO241216-4240,2024-12-16,2024-12-16,,,2,32,32,cancelledByVendor,delivery,2024-12-17,0,,VYRYSuGNU6nfBSLEU21P,,3t5eiX9qJOqKN3lVEKUL,,3t5eiX9qJOqKN3lVEKUL,,TRUE
wKF5cdu05dYxXMOGveGZ,PO241217-9264,2024-12-17,2025-01-01,,,1,"292,8","292,8",cancelledByVendor,pickup,2024-12-27,,,DRDM55KCRs6yPwna5kRH,,,,,,FALSE
I5ZSTB5KeadwYyLaN6oG,PO241230-1560,2024-12-30,2025-01-13,,,1,63,63,cancelledByVendor,pickup,2025-01-03,,15,5SbYMzADNTSypp3CHqdt,,3p2ZPH2VHLTqsMJVrtvC,,3p2ZPH2VHLTqsMJVrtvC,,TRUE
cBoeINAbf0ApHWTftpuV,PO241230-9344,2024-12-30,2025-01-13,,,1,63,63,cancelledByVendor,pickup,2025-01-03,,15,5SbYMzADNTSypp3CHqdt,,3p2ZPH2VHLTqsMJVrtvC,,3p2ZPH2VHLTqsMJVrtvC,,TRUE
4SwMKsalylC7Nbo9VmwH,PO250109-2032,2025-01-09,2025-01-23,,,1,"15,9","15,9",cancelledByVendor,pickup,2025-01-11,,18,5SbYMzADNTSypp3CHqdt,,TgnMntaXQmST6m6EYIvt,,TgnMntaXQmST6m6EYIvt,,TRUE
vAl4vUmdEfiexUBjtzCa,PO250111-2680,2025-01-12,2025-01-25,,,3,"416,2","417,55",cancelledByCustomer,delivery,2025-01-14,9,,5SbYMzADNTSypp3CHqdt,,3p2ZPH2VHLTqsMJVrtvC,,3p2ZPH2VHLTqsMJVrtvC,,TRUE
503xGPHOb1c3qiKMZpL7,PO241108-0424,2025-01-13,2024-11-23,,,2,54,54,cancelledNotVerified,delivery,2024-11-13,0,,mCKuyiXCU4pxAzXeTLqY,,,,Ba1HSDfKbps1ygyea2hd,,TRUE
k5Gd3ElwfCrDc4PXbM6e,,2025-01-13,2021-08-11,,,4,"201,5","201,5",cancelledNotVerified,delivery,2021-07-15,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
gbZhUMvkDs1xLtlAvaFx,,2025-01-13,2021-08-18,,,7,"285,01","285,01",cancelledNotVerified,delivery,2021-07-22,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
dJJIJRuBD3Q2CGegQs1l,,2025-01-13,2021-07-21,,,4,"112,25","112,25",cancelledNotVerified,delivery,2021-06-23,,,96WfyBWlY4LIxh97AbYd,,IV7TW978aIOWyrr1P8cG,,,,FALSE
oYnKL9szOyORIaidTyRJ,,2025-01-13,2024-08-14,,,5,435,435,cancelledNotVerified,delivery,2024-07-16,0,,Wg0Ey5tINc9Me5HiUNxF,,,,Wg0Ey5tINc9Me5HiUNxF,,TRUE
n6MaAbNwErSg4HFp9DEY,,2025-01-13,2023-09-14,,,3,"255,2","255,2",cancelledNotVerified,delivery,2023-09-27,,,JqGLHEsc1PhtJ6VCIpyi,,,,,,FALSE
V1etQKK7UiFCkfmHwAhF,,2025-01-13,2023-01-30,,,2,"302,46","302,46",cancelledNotVerified,delivery,2023-01-26,,,p1psRZymrskOdudLEvMT,,,,,,FALSE
